🚀2022091,#genre#
東森財經新聞2 HD,http://for40255.sytes.net:8099/tv/iptv/live.php?id=dscjxw
東森財經新聞2 HD,https://git.io/Jgkpc
東森財經新聞2 HD,https://epg.pm/stream/2542667bd5a4c00882e4275d2713961009aa17f0397831e1830f3ebd3de6ae6d.php
東森財經新聞2 HD,https://epg.pm/stream/3f418ed867a257c57bd74779439147c9788557cd3c6766ca28ae8a8a9ca5040d.m3u8
東森財經新聞2 HD,https://epg.pm/stream/8ae9925c4c20b3bbb0eabb43facbc74782dcc9aa57398cbfff02f5b14d912e00.m3u8
東森財經AMERICA,https://epg.pm/stream/969b2881b59d6fa152d43ce33edc60cb2531f5d660ee9353ced7be8e4d5c92aa.m3u8
東森財經AMERICA,http://38.64.72.148:80/hls/modn/list/2021/chunklist0.m3u8

公視戲劇,http://for40255.sytes.net:8099/tv/iptv/live_4gtv.php?vid=4gtv-4gtv042&nid=7
公視戲劇,https://epg.pm/stream/79b1f354a2eebf9ec184b24930e4bee9df3a3fe607a10d389c7bba12720aad49.php
公視戲劇,https://epg.pm/stream/f95751371b1d4d648b64a0367e7115de5a4f9247fdb50bc87546a5338e11dfc4.php
公視戲劇,http://for40255.sytes.net:8099/tv/iptv/live_4gtv.php?vid=4gtv-4gtv042&nid=7
公視3臺,mitv://ns2.hellotvvod.com:9906/197ae883cc444d26bdf94b3d650b27d4
大愛1臺,https://pulltv1.wanfudaluye.com/live/tv1.m3u8
大愛1臺,https://epg.pm/stream/097d2803bcceac504b6ff1ed4fd609eb9f5123a7e92b5b9d8fd9efa4640a3917.m3u8
大愛2臺,https://pulltv2.wanfudaluye.com/live/tv2.m3u8
大愛2臺,http://59.125.101.187:10758/playlist.m3u8
大愛2臺,https://epg.pm/stream/87513c2b90394696479bcd62def44515831d0494b9b783e9a7eef26ea53c64d2.m3u8
大愛2臺,mitv://ns2.hellotvvod.com:9906/459dd368e7224f528d73e773ad62a6ed
##

🏀sports,#genre#
緯來體育臺,rtmp://59.124.75.138/sat/tv721
緯來體育臺,rtmp://59.124.75.156/sat/tv721
緯來體育臺,rtmp://59.124.75.157/sat/tv721
緯來體育臺,rtmp://59.124.75.138/sat/tv721
緯來體育臺,rtmp://59.124.75.150/sat/tv721
緯來體育臺,mitv://ns2.hellotvvod.com:9906/4917d27ddb65498489ca49ea0f54f144
緯來體育[1920*1080],http://220.134.196.147:9563/http/59.120.8.187:8081/hls/67/809/ch28.m3u8
緯來體育[1920*1080],http://59.125.101.187:10763/http/192.168.77.24:8066/hls/210/10011/cstv11.m3u8
緯來體育[1920*1080],http://60.249.146.250:8563/http/60.251.39.91:8081/hls/67/809/ch28.m3u8
緯來體育臺HD1,http://125.227.210.37:18358/VideoInput/play.ts
緯來體育臺HD2,rtmp://59.124.75.138/sat/tv721

愛爾達體育1臺,rtmp://59.124.75.138/sat/md011
愛爾達體育1臺,rtmp://59.124.75.150/sat/md011
愛爾達體育1臺,rtmp://59.124.75.138/sat/md021
愛爾達體育1臺,rtmp://59.124.75.150/sat/md021
愛爾達體育1臺,rtmp://59.124.75.138/sat/md011
愛爾達體育1臺,rtmp://59.124.75.157/sat/md011
愛爾達體育1臺,mitv://ns2.hellotvvod.com:9906/3b7c76b8240642e5873d0e481d88e198
愛爾達體育1臺,mitv://ns2.hellotvvod.com:9906/2766d491cb8644f58f26c6460beda4b6
愛爾達體育2臺,mitv://ns2.hellotvvod.com:9906/77d24273fbb440abb451badc04ebad75
愛爾達體育2臺,mitv://ns2.hellotvvod.com:9906/2e39e102eb73492fb111e1bbcfa4c358
愛爾達體育2臺,rtmp://59.124.75.138/sat/md051
愛爾達體育2臺,rtmp://59.124.75.157/sat/md051
愛爾達體育3臺,mitv://ns2.hellotvvod.com:9906/e9584a4b77c14aa4b1dea0c4246d714a
愛爾達體育3臺,mitv://ns2.hellotvvod.com:9906/f8f560ae14c74a63a2c0edab9e7d996c
愛爾達體育3臺,rtmp://59.124.75.138/sat/md021
愛爾達體育3臺,rtmp://59.124.75.157/sat/md021

博斯網球,rtmp://59.124.75.138/sat/md051
博斯網球,rtmp://59.124.75.150/sat/md051
博斯網球,mitv://ns2.hellotvvod.com:9906/ba186c408fa5474eb0aad54aebac23cd
博斯運動,mitv://ns2.hellotvvod.com:9906/eb18bbf128de4b9caf64d5bcd1bc8892
博斯運動1,http://220.134.196.147:9564/http/59.120.8.187:8066/hls/210/10018/cstv18.m3u8
博斯運動2,rtmp://59.124.75.138/sat/md031
博斯運動2,rtmp://59.124.75.150/sat/md031
博斯運動2,rtmp://59.124.75.138/sat/md041
博斯運動2,rtmp://59.124.75.150/sat/md041
博斯魅力,rtmp://59.124.75.138/sat/md051
博斯魅力,mitv://ns2.hellotvvod.com:9906/e213cdd17773437a89a68f35b1d8c148
博斯無限臺,mitv://ns2.hellotvvod.com:9906/7a4667a2d450440fb8bb77e42ef3b162
博斯無限2臺,mitv://ns2.hellotvvod.com:9906/4ea7823dd7f34b38b29f22e7c000f329

ELEVEN體育1臺,rtmp://59.124.75.138/sat/tv731
ELEVEN體育1臺,rtmp://59.124.75.150/sat/tv731
ELEVEN體育1臺,http://50.7.220.74:8278/golfchannel_twn/playlist.m3u8?tid=m43df9270caf7&ct=18335&tsum=3bcc02e810e7073b86bb40d392e95f23
ELEVEN體育1臺,rtmp://59.124.75.138:1935/sat/tv731
ELEVEN體育1臺,rtmp://59.124.75.138:1935/sat/tv731
ELEVEN體育1臺,mitv://ns2.hellotvvod.com:9906/1df0e78c700d4897972e304afe857123
ELEVEN體育1臺,http://60.249.146.250:8566/http/60.251.39.91:8078/hls/25/80/esport.m3u8
ELEVEN體育1臺,rtmp://59.124.75.138/sat/tv731
ELEVEN體育1臺,rtmp://59.124.75.157/sat/tv731
ELEVEN體育2臺,http://61.221.81.93:8078/hls/26/80/esport2.m3u8
ELEVEN體育2臺,rtmp://59.124.75.138/sat/tv741
ELEVEN體育2臺,rtmp://59.124.75.150/sat/tv741
ELEVEN體育2臺,https://epg.pm/stream/480fbbc2ba61ff75864f5aca4b9918c7ddba6fb3306ad56eb2a6482f92fc3301.m3u8
ELEVEN體育2臺,rtmp://59.124.75.138:1935/sat/tv741
ELEVEN體育2臺,rtmp://59.124.75.138:1935/sat/tv741
ELEVEN體育2臺,mitv://ns2.hellotvvod.com:9906/e2da72703de944ecb0106c9633ac5eab
ELEVEN體育2臺,http://60.249.146.250:8567/http/60.251.39.91:8078/hls/26/80/esport2.m3u8
ELEVEN體育2臺,rtmp://59.124.75.138/sat/tv741
ELEVEN體育2臺,rtmp://59.124.75.157/sat/tv741
ELEVEN體育2臺,rtmp://59.124.75.138/sat/md041
ELEVEN體育2臺,rtmp://59.124.75.157/sat/md041
ELEVEN體育3臺,rtmp://59.124.75.138/sat/md041
ELEVEN體育3臺,rtmp://59.124.75.138/sat/md041



CCTV5[1920*1080],http://39.134.115.163:8080/PLTV/88888910/224/3221225633/index.m3u8
CCTV5[1920*1080],http://117.148.179.165/PLTV/88888888/224/3221231702/index.m3u8
CCTV5[1920*1080],http://39.135.138.59:18890/PLTV/88888910/224/3221225648/index.m3u8
CCTV5[1920*1080],http://39.135.138.59:18890/PLTV/88888910/224/3221225633/index.m3u8
CCTV5[1920*1080],http://117.148.179.165/PLTV/88888888/224/3221231702/index.m3u8
CCTV5[1920*1080],http://39.135.138.58:18890/PLTV/88888888/224/3221225633/index.m3u8
CCTV5[1920*1080],http://111.63.117.13:6060/030000001000/CCTV-5/CCTV-5.m3u8
CCTV5[1920*1080],http://39.135.138.60:18890/TVOD/88888910/224/3221225633/index.m3u8
CCTV5[1920*1080],http://live.aikan.miguvideo.com/PLTV/88888888/224/3221231726/1.m3u8
CCTV5[1920*1080],http://117.148.179.157/PLTV/88888888/224/3221231702/index.m3u8
CCTV5[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226019/index.m3u8
CCTV5[1920*1080],http://39.135.138.60:18890/PLTV/88888888/224/3221225633/index.m3u8
CCTV5[1920*1080],http://shbu.live.bestvcdn.com.cn:8080/live/program/live/cctv5hd/4000000/mnf.m3u8
CCTV5[1920*1080],http://39.135.32.26:6610/000000001000/1000000003000030177/1.m3u8?
CCTV5[1920*1080],http://39.135.49.20:6610/PLTV/88888888/224/3221227170/1.m3u8?servicetype=1
CCTV5[1920*1080],http://39.135.138.58:18890/PLTV/88888888/224/3221225633/index.m3u8CCTV-5體育
CCTV5[1920*1080],http://39.134.115.163:8080/PLTV/88888910/224/3221225648/index.m3u8
CCTV5[1920*1080],http://183.207.249.35/PLTV/4/224/3221227381/index.m3u8
CCTV5[1920*1080],http://39.135.138.58:18890/PLTV/88888910/224/3221225633/index.m3u8
CCTV5,http://39.134.66.110/PLTV/88888888/224/3221225818/index.m3u8
CCTV5,http://140.207.241.3:8080/live/program/live/cctv5hd/4000000/mnf.m3u8
CCTV5,mitv://ns2.hellotvvod.com:9906/49239fe09c3646d983ea1479dd4cf56b
CCTV5,http://39.134.115.163:8080/PLTV/88888910/224/3221225633/index.m3u8
CCTV5,http://39.134.67.226/PLTV/88888888/224/3221225818/index.m3u8
CCTV5,http://111.40.196.9/PLTV/88888888/224/3221225559/index.m3u8
CCTV5,http://111.40.196.9/PLTV/88888888/224/3221225668/index.m3u8
CCTV5,http://219.151.31.37/liveplay-kk.rtxapp.com/live/program/live/cctv5hd/2300000/mnf.m3u8
CCTV5,http://111.63.117.13:6060/030000001000/CCTV-5/CCTV-5.m3u8
CCTV-5體育[1280*720],http://39.135.138.60:18890/PLTV/88888888/224/3221225751/index.m3u8
CCTV-5體育[1280*720],http://39.135.138.60:18890/PLTV/88888888/224/3221225752/index.m3u8
CCTV-5體育[1280*720],http://39.135.138.60:18890/PLTV/88888888/224/3221225753/index.m3u8
CCTV-5體育[1280*720],http://39.135.138.60:18890/PLTV/88888888/224/3221225754/index.m3u8
CCTV-5體育[1280*720],http://39.135.138.60:18890/PLTV/88888888/224/3221225755/index.m3u8
CCTV-5體育[1280*720],http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225837/index.m3u8
CCTV-5體育[859*480],http://112.74.200.9:88/tv000000/m3u8.php?/migu/641886683
CCTV-5體育[785*576],http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225780/index.m3u8

CCTV5+[1920*1080],http://115.182.96.25/gitv_live/G_CCTV-5PLUS/G_CCTV-5PLUS.m3u8?p=GITV&area=AH_CMCC
CCTV5+[1920*1080],http://39.135.49.20:6610/PLTV/88888888/224/3221226919/1.m3u8?servicetype=1
CCTV5+[1920*1080],http://39.135.49.209:6610/PLTV/88888888/224/3221225821/1.m3u8?servicetype=1
CCTV5+[1920*1080],http://39.134.66.66/PLTV/88888888/224/3221225507/index.m3u8
CCTV5+[1920*1080],http://183.207.249.14/PLTV/3/224/3221225604/index.m3u8
CCTV5+[1920*1080],http://117.148.179.136/PLTV/88888888/224/3221231459/index.m3u8
CCTV5+[1920*1080],http://39.135.138.59:18890/PLTV/88888910/224/3221225649/index.m3u8
CCTV5+[1920*1080],http://39.135.138.58:18890/PLTV/88888888/224/3221225649/index.m3u8
CCTV5+[1920*1080],http://39.135.138.58:18890/PLTV/88888888/224/3221225706/index.m3u8
CCTV5+[1920*1080],http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226221/index.m3u8
CCTV5+[1920*1080],http://live.aikan.miguvideo.com/PLTV/88888888/224/3221231459/1.m3u8
CCTV5+[1920*1080],http://117.148.179.157/PLTV/88888888/224/3221231459/index.m3u8
CCTV5+[1920*1080],http://117.148.179.157/PLTV/88888888/224/3221233107/index.m3u8
CCTV5+[1920*1080],http://39.134.65.175/PLTV/88888888/224/3221225507/index.m3u8
CCTV5+[1920*1080],http://39.134.67.6:80/wh7f454c46tw2029879648_2093826562/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225603/1590394299-1.m3u8
CCTV5+[1920*1080],http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225761/index.m3u8
CCTV5+[1920*1080],http://39.135.138.60:18890/PLTV/88888888/224/3221225706/index.m3u8
CCTV5+[1920*1080],http://39.134.116.30:8080/PLTV/88888910/224/3221225706/index.m3u8
CCTV5+[1920*1080],http://117.148.179.182/PLTV/88888888/224/3221231459/index.m3u8
CCTV5+[1920*1080],http://39.135.138.60:18890/TVOD/88888910/224/3221225649/index.m3u8
CCTV5+[1920*1080],http://39.135.138.60:18890/TVOD/88888910/224/3221225706/index.m3u8
CCTV5+[1920*1080],http://39.135.138.59:18890/PLTV/88888910/224/3221225706/index.m3u8
CCTV5+[1920*1080],http://39.134.115.163:8080/PLTV/88888910/224/3221225706/index.m3u8
CCTV5+[1920*1080],http://39.135.138.60:18890/PLTV/88888910/224/3221225706/index.m3u8
CCTV5+[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225649/2/index.m3u8
CCTV5+[1920*1080],http://39.134.115.163:8080/PLTV/88888910/224/3221225649/index.m3u8
CCTV5+[1920*1080],http://117.148.179.136/PLTV/88888888/224/3221231459/index.m3u8
CCTV5+,http://111.63.117.13:6060/030000001000/G_CCTV-5PLUS/G_CCTV-5PLUS.m3u8
CCTV5+,http://111.40.196.9/PLTV/88888888/224/3221225767/index.m3u8
CCTV5+,http://111.20.33.93/TVOD/88888893/224/3221226221/index.m3u8
CCTV5+,http://117.148.179.136/PLTV/88888888/224/3221231459/index.m3u8
CCTV5+,http://39.134.115.163:8080/PLTV/88888910/224/3221225649/index.m3u8
CCTV5+,mitv://ns2.hellotvvod.com:9906/6f0611da875242a2b1c7f08f692f2077
CCTV5+,http://39.134.66.110/PLTV/88888888/224/3221225507/index.m3u8
CCTV5+,http://140.207.241.3:8080/live/program/live/cctv5phd/4000000/mnf.m3u8
CCTV5+,http://117.148.179.136/PLTV/88888888/224/3221231459/index.m3u8
CCTV5+[1280*720],http://117.148.179.139/PLTV/88888888/224/3221231535/index.m3u8

咪咕體育1[1920*1080],http://39.134.66.82/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226124/index.m3u8
咪咕體育2[1920*1080],http://39.134.66.82/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226147/index.m3u8
咪咕體育3[1920*1080],http://39.134.66.77/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226398/index.m3u8
咪咕體育4[1920*1080],http://39.134.66.77/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226469/index.m3u8
咪咕體育5[1920*1080],http://39.134.66.77/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226472/index.m3u8
百事通體育 1080[1920*1080],http://140.207.241.2:8080/live/program/live/hdnba2/4000000/mnf.m3u8
百事通體育 1080[1920*1080],http://140.207.241.2:8080/live/program/live/hdnba7/4000000/mnf.m3u8
##


🇹🇼台灣,#genre#
ELEVEN1,rtmp://59.124.75.138/sat/tv731
ELEVEN1,rtmp://59.124.75.157/sat/tv731
ELEVEN2,rtmp://59.124.75.138/sat/md021
ELEVEN2,rtmp://59.124.75.138/sat/tv741
ELEVEN2,rtmp://59.124.75.157/sat/md021
ELEVEN2,rtmp://59.124.75.157/sat/tv741
ELTA體育1,rtmp://59.124.75.138/sat/md051
ELTA體育1,rtmp://59.124.75.157/sat/md051
ELTA體育2,rtmp://59.124.75.138/sat/md011
ELTA體育2,rtmp://59.124.75.157/sat/md011
ELTA體育3,rtmp://59.124.75.138/sat/md041
ELTA體育3,rtmp://59.124.75.157/sat/md041
GoodTV 共享觀點,https://live-350k.streamingfast.net/hls-live/goodtv/_definst_/liveevent/live-ch19-2.m3u8
GoodTV 真情部落,https://live-350k.streamingfast.net/hls-live/goodtv/_definst_/liveevent/live-ch3-2.m3u8
GoodTV 健康煮流,https://live-350k.streamingfast.net/hls-live/goodtv/_definst_/liveevent/live-ch13-2.m3u8
GoodTV 愛旅行台,https://live-350k.streamingfast.net/hls-live/goodtv/_definst_/liveevent/live-ch11-2.m3u8
GoodTV 經典音樂,https://live-350k.streamingfast.net/hls-live/goodtv/_definst_/liveevent/live-ch6-2.m3u8
MOMO綜合,rtmp://59.124.75.138/sat/tv761
MOMO綜合,rtmp://59.124.75.157/sat/tv761
TVBS亞洲台,http://iptv.tvfix.org/hls/tvbs.m3u8
TVBS新聞,rtmp://59.124.75.138/sat/tv551
TVBS新聞,rtmp://59.124.75.157/sat/tv551
TVBS新聞台,http://iptv.tvfix.org/hls/tvbsnews.m3u8
TVBS歡樂,rtmp://59.124.75.138/sat/tv421
TVBS歡樂,rtmp://59.124.75.157/sat/tv421
三立都會台,http://59.125.101.187:8522/http/60.251.39.91:8081/hls/70/812/ch39.m3u8
大愛一臺,https://pulltv1.wanfudaluye.com/live/tv1.m3u8
大愛二臺,https://pulltv2.wanfudaluye.com/live/tv2.m3u8
中天新聞,http://flv3948069e.live.126.net/live/dabadqdszbtest78612.flv
中視,rtmp://59.124.75.138/sat/tv091
中視,rtmp://59.124.75.157/sat/tv091
台視,rtmp://59.124.75.138/sat/tv071
台視,rtmp://59.124.75.157/sat/tv071
民視,rtmp://59.124.75.138/sat/tv051
民視,rtmp://59.124.75.157/sat/tv051
東森洋片,http://120.84.96.115:808/hls/33/index.m3u8
東森財經新聞,rtmp://59.124.75.138/sat/tv571
東森財經新聞,rtmp://59.124.75.157/sat/tv571
東森超視,rtmp://59.124.75.138/sat/tv521
東森超視,rtmp://59.124.75.157/sat/tv521
東森新聞,http://iptv.tvfix.org/hls/dsxw.m3u8
東森電影,http://120.84.96.115:808/hls/32/index.m3u8
博斯網球,rtmp://59.124.75.138/sat/md031
博斯網球,rtmp://59.124.75.157/sat/md031
華視,rtmp://59.124.75.138/sat/tv111
華視,rtmp://59.124.75.157/sat/tv111
緯來日本,rtmp://59.124.75.138/sat/tv771
緯來日本,rtmp://59.124.75.157/sat/tv771
緯來育樂,rtmp://59.124.75.138/sat/tv701
緯來育樂,rtmp://59.124.75.157/sat/tv701
緯來體育,rtmp://59.124.75.138/sat/tv721
緯來體育,rtmp://59.124.75.157/sat/tv721
龍翔時代,http://120.84.96.115:808/hls/35/index.m3u8
##

🇹🇼寶島,#genre#
Animax,http://59.125.101.187:8744/http/192.168.77.24:8081/hls/70/812/ch39.m3u8?
ANTV,http://antvlive.ab5c6921.cdnviet.com/antv/playlist.m3u8
AXN,http://59.125.101.187:8759/http/192.168.77.24:8081/hls/71/813/ch43.m3u8?
Baby TV,http://59.125.101.187:8770/http/192.168.77.24:8078/hls/35/80/babytv.m3u8?
CINEMAX,http://59.125.101.187:8761/http/192.168.77.24:8081/hls/71/813/ch42.m3u8?
CNBC,http://59.125.101.187:8708/http/192.168.77.24:8078/hls/24/80/cnbc90.m3u8?
ELEVEN 2,http://59.125.101.187:8768/http/192.168.77.24:8078/hls/26/80/esport2.m3u8?
GOODTV好醫生HD,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch9-2.m3u8
GOODTV旅行HD,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch11-2.m3u8
GOODTV健康HD,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch13-2.m3u8
GOODTV經典音樂河HD,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch6-2.m3u8
GOODTV劉三講古HD,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch24-2.m3u8
GOODTV讀書會HD,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch10-2.m3u8
HBO,http://59.125.101.187:8757/http/192.168.77.24:8081/hls/71/813/ch41.m3u8?
HBO英文,http://vips-livecdn.fptplay.net/hda1/hbo_vhls.smil/chunklist_b5000000.m3u8?bycoca
imodeTV,https://juyunlive.juyun.tv/live/24950198.m3u8
JET綜合,http://59.125.101.187:8719/http/192.168.77.24:8081/hls/74/816/ch54.m3u8?
momo親子台,http://59.125.101.187:8740/http/192.168.77.24:8081/hls/70/812/ch40.m3u8?
StarWorld,http://59.125.101.187:8761/http/192.168.77.24:8081/hls/61/803/ch02.m3u8?
TLC旅遊生活,http://59.125.101.187:8774/http/192.168.77.24:8081/hls/70/812/ch38.m3u8?
TVBS新聞,http://38.64.72.148:80/hls/modn/list/4006/chunklist0.m3u8
TVBS新聞,http://38.64.72.148:80/hls/modn/list/4006/chunklist1.m3u8
八大一台,http://59.125.101.187:8770/http/192.168.77.24:8081/hls/66/808/ch22.m3u8?
八大綜合,http://59.125.101.187:8768/http/192.168.77.24:8081/hls/66/808/ch21.m3u8?
三立台灣,http://59.125.101.187:8501/http/60.251.39.91:8081/hls/65/807/ch20.m3u8
三立台灣,http://59.125.101.187:8731/http/192.168.77.24:8081/hls/65/807/ch20.m3u8?
三立台灣TW,http://59.125.101.187:8501/playlist.m3u8
三立都會,http://59.125.101.187:8732/http/192.168.77.24:8081/hls/65/807/ch19.m3u8?
大立電視,http://www.dalitv.com.tw:4568/live/dali/index.m3u8
中天娛樂,http://59.125.101.187:8734/http/192.168.77.24:8081/hls/67/809/ch26.m3u8?
中天新聞,http://59.125.101.187:8701/http/192.168.77.24:8081/hls/67/809/ch27.m3u8?
中天新聞,http://59.125.101.187:8703/http/192.168.77.24:8081/hls/78/80/ch63max.m3u8?
中天綜合,http://59.125.101.187:8733/http/192.168.77.24:8081/hls/67/809/ch25.m3u8?
中國環球電視,http://live.cgtn.com/500/prog_index.m3u8
公視,http://59.125.101.187:8705/http/192.168.77.24:8081/hls/73/815/ch50.m3u8?
台視,http://59.125.101.187:8702/http/192.168.77.24:8081/hls/72/814/ch46.m3u8?
台視新聞,http://38.64.72.148:80/hls/modn/list/4013/chunklist0.m3u8
台視新聞,http://38.64.72.148:80/hls/modn/list/4013/chunklist1.m3u8
台灣番薯台,http://61.216.67.119:1935/TWHG/E1/chunklist_w705811302.m3u8
民視,http://220.134.196.147:9504/hls/73/815/ch49.m3u8
民視,http://59.125.101.187:8714/http/192.168.77.24:8081/hls/73/815/ch49.m3u8?
民視新聞,http://38.64.72.148:80/hls/modn/list/4012/chunklist0.m3u8
民視新聞,http://59.125.101.187:8704/http/192.168.77.24:8081/hls/73/815/ch51.m3u8?
民勤,http://39.134.32.103:6610/270000001111/1110000150/index.m3u8?IASHttpSessionId=OTT
好萊塢電影,http://59.125.101.187:8754/http/192.168.77.24:8081/hls/74/816/ch55.m3u8?
年代MuchTV,http://59.125.101.187:8729/http/192.168.77.24:8081/hls/72/814/ch45.m3u8?
亞洲旅遊,http://59.125.101.187:8744/http/192.168.77.24:8081/hls/76/818/ch61.m3u8?
亞洲旅遊,http://59.125.101.187:8744/http/192.168.77.24:8081/hls/76/818/ch61.m3u8?
東風衛視,http://59.125.101.187:8719/http/192.168.77.24:8081/hls/68/810/ch31.m3u8?
東森幼幼,http://59.125.101.187:8725/http/192.168.77.24:8081/hls/63/805/ch09.m3u8?
東森美洲,http://38.64.72.148:80/hls/modn/list/2026/chunklist0.m3u8
東森財經,http://59.125.101.187:8770/http/192.168.77.24:8081/hls/63/805/ch11.m3u8?
東森超視,http://59.125.101.187:8768/http/192.168.77.24:8081/hls/64/806/ch14.m3u8?
東森新聞,http://59.125.101.187:8702/http/192.168.77.24:8081/hls/63/805/ch10.m3u8?
東森新聞,http://59.125.101.187:8702/http/http/hls//ch.m3u8?
東森電影,http://120.84.96.27:808/hls/32/index.m3u8
法國時尚,http://lb.streaming.sk/fashiontv/stream/chunklist.m3u8
阿里郎電視,http://amdlive-ch01.ctnd.com.edgesuite.net:80/arirang_1ch/smil:arirang_1ch.smil/chunklist_b2256000_sleng.m3u8
非凡商業,http://59.125.101.187:8730/http/192.168.77.24:8081/hls/74/816/ch56.m3u8?
非凡商業,http://59.125.101.187:8730/http/192.168.77.24:8081/hls/74/816/ch56.m3u8?
非凡新聞,http://59.125.101.187:8706/http/192.168.77.24:8081/hls/75/817/ch57.m3u8?
國興衛視,http://59.125.101.187:8775/http/192.168.77.24:8081/hls/64/806/ch15.m3u8?
博斯運動I,http://59.125.101.187:8764/http/192.168.77.24:8066/hls/210/10018/cstv18.m3u8?
博斯運動II,http://59.125.101.187:8768/http/192.168.77.24:8081/hls/61/803/ch04.m3u8?
壹新聞,http://59.125.101.187:8710/http/192.168.77.24:8081/hls/66/808/ch24.m3u8?
無線LIVE台,http://ye23.win/iptv/tvb.php?id=3
無線財經,http://111.229.84.232/yulin/tvb.php?id=2
無線財經,http://ye23.win/iptv/tvb.php?id=2
無線新聞,http://ye23.win/iptv/tvb.php?id=1
無線新聞,https://bcovlive-a.akamaihd.net/38974baa695d47bbb231665ca52b8b3c/us-west-2/5324042807001/95ea73e414b14b7ea6406050a5293f17/playlist_ssaiM.m3u8
華視,http://59.125.101.187:8713/http/192.168.77.24:8088/hls/72/814/ch48.m3u8?
華視新聞,http://59.125.101.187:8704/http/192.168.77.24:8081/hls/75/817/ch58.m3u8?
華視新聞,http://59.125.101.187:8704/http/192.168.77.24:8081/hls/75/817/ch58.m3u8?
新視覺HD,http://183.207.255.188/live/program/live/xsjhd/4000000/mnf.m3u8
